"TEAM_ABBREVIATION","START_POSITION","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","AST","STL","BLK","TO","PF","PTS","PLUS_MINUS"
1,2,17.18,10,22,0.455,0,5,0,7,11,0.636,1,6,6,0,1,5,1,27,-4
1,2,16.83,10,20,0.5,1,4,0.25,4,7,0.571,0,4,11,0,1,7,4,25,2
1,2,18.43,6,14,0.429,2,2,1,16,20,0.8,1,6,5,1,0,3,6,30,1
1,2,15.92,11,24,0.458,2,7,0.286,6,9,0.667,0,10,8,4,0,2,1,30,-7
1,2,17.98,7,21,0.333,1,5,0.2,0,1,0,0,1,9,3,1,3,1,15,3
1,2,9.33,8,20,0.4,0,1,0,4,5,0.8,2,3,4,2,0,3,2,20,-22
1,2,16.5,12,24,0.5,2,5,0.4,11,14,0.786,2,7,6,1,2,4,1,37,12
1,2,14.9,10,15,0.667,3,6,0.5,9,11,0.818,0,7,7,2,1,4,2,32,16
1,2,17.33,10,19,0.526,3,4,0.75,6,9,0.667,0,4,6,2,1,3,2,29,10
1,2,19.53,9,17,0.529,1,4,0.25,19,23,0.826,1,7,5,3,0,2,4,38,6
1,2,13.83,6,13,0.462,0,1,0,7,8,0.875,0,4,12,3,2,3,0,19,26
1,2,23.28,13,26,0.5,3,8,0.375,5,11,0.455,0,7,6,2,1,2,1,34,-3
1,2,14.1,3,13,0.231,1,3,0.333,9,10,0.9,4,5,7,0,1,2,0,16,-3
1,2,17.88,14,26,0.538,1,2,0.5,6,11,0.545,1,9,4,1,1,2,3,35,6
1,2,16.63,11,24,0.458,2,4,0.5,2,6,0.333,3,7,5,0,2,5,2,26,3
1,2,22.75,11,24,0.458,0,4,0,5,8,0.625,3,5,2,1,0,3,2,27,-16
1,2,23.83,8,20,0.4,1,5,0.2,15,18,0.833,0,11,5,1,1,7,2,32,-2
1,2,22.83,13,30,0.433,1,4,0.25,5,7,0.714,3,2,5,2,1,2,3,32,2
1,2,0,8,23,0.348,1,2,0.5,5,10,0.5,1,7,9,2,2,8,3,22,2
1,2,0,9,18,0.5,1,4,0.25,2,2,1,0,10,10,4,1,4,2,21,9
1,2,23.53,11,23,0.478,2,5,0.4,6,8,0.75,2,12,7,0,0,3,4,30,-4
1,2,12,9,18,0.5,2,5,0.4,2,2,1,1,3,4,0,0,4,3,22,-31
1,2,5,15,25,0.6,1,6,0.167,1,3,0.333,0,7,7,2,1,5,4,32,1
1,2,22.12,14,23,0.609,0,1,0,17,18,0.944,5,2,6,2,0,4,5,45,-4
1,2,21.33,13,23,0.565,7,12,0.583,5,7,0.714,1,5,5,0,0,7,5,38,-16
1,2,23.62,16,28,0.571,3,5,0.6,6,9,0.667,1,4,3,2,0,4,3,41,1
1,2,19.47,7,25,0.28,1,6,0.167,11,15,0.733,2,7,2,2,3,10,5,26,-2
1,2,5.53,8,16,0.5,0,0,0,1,2,0.5,0,5,4,1,1,3,2,17,-17
1,2,7.35,8,18,0.444,0,3,0,6,8,0.75,0,3,1,0,0,2,0,22,-11
1,2,18.12,12,24,0.5,0,3,0,8,12,0.667,1,3,6,0,0,2,1,32,3
1,2,20.15,12,26,0.462,0,3,0,13,16,0.813,1,4,7,1,0,6,5,37,5
1,2,20.8,12,24,0.5,4,7,0.571,8,14,0.571,0,2,7,3,0,5,3,36,-2
1,2,10.67,13,22,0.591,4,10,0.4,7,9,0.778,1,3,7,4,0,3,4,37,15
1,2,17.28,13,24,0.542,2,5,0.4,7,9,0.778,1,11,8,1,2,3,5,35,2
1,2,21.48,16,25,0.64,2,6,0.333,13,14,0.929,4,8,9,2,0,4,3,47,13
1,2,19.43,16,23,0.696,4,7,0.571,10,13,0.769,0,5,4,3,0,2,3,46,16
1,2,0.93,14,34,0.412,0,4,0,8,11,0.727,3,3,5,2,0,2,2,36,4
1,2,20.85,13,26,0.5,4,8,0.5,6,8,0.75,3,4,8,2,3,0,2,36,8
1,2,2.18,10,21,0.476,1,5,0.2,16,23,0.696,0,11,12,0,1,5,4,37,5
1,2,22.87,10,24,0.417,3,4,0.75,6,10,0.6,1,7,7,1,0,7,3,29,0
1,2,20.17,9,23,0.391,1,6,0.167,8,10,0.8,2,7,5,6,0,1,2,27,14
1,2,20.97,14,27,0.519,0,2,0,8,8,1,1,11,5,0,2,4,1,36,-8
1,2,21.28,11,27,0.407,1,6,0.167,24,28,0.857,2,5,4,0,1,5,2,47,-7
1,2,14.97,9,22,0.409,2,6,0.333,5,6,0.833,2,5,2,2,1,5,0,25,-18
1,2,20.28,13,24,0.542,1,3,0.333,8,12,0.667,1,5,6,1,0,0,2,35,-4
1,2,19.73,5,17,0.294,2,6,0.333,5,6,0.833,1,11,8,1,0,2,2,17,14
1,2,22.45,15,28,0.536,1,3,0.333,6,6,1,0,9,7,2,0,3,3,37,23
1,2,22.62,11,27,0.407,0,3,0,11,13,0.846,2,9,8,0,1,5,4,33,4
1,2,20.67,7,21,0.333,1,4,0.25,4,7,0.571,1,6,12,1,2,5,1,19,-5
1,2,22.57,9,22,0.409,0,3,0,8,10,0.8,1,3,6,0,1,5,0,26,-10
1,2,13.77,9,20,0.45,2,3,0.667,2,3,0.667,1,8,7,0,0,3,3,22,-17
1,2,23.77,7,21,0.333,3,8,0.375,8,19,0.421,0,7,9,1,0,4,2,25,-8
1,2,19.12,13,24,0.542,1,4,0.25,6,10,0.6,3,3,5,2,1,6,3,33,-7
1,2,18.85,10,24,0.417,1,5,0.2,5,7,0.714,0,2,9,1,2,2,0,26,21
1,2,5.92,16,32,0.5,0,5,0,11,15,0.733,1,11,11,2,4,2,5,43,5
1,2,16.72,19,33,0.576,1,3,0.333,5,8,0.625,2,1,5,4,0,2,0,44,12
1,2,19.8,10,17,0.588,5,6,0.833,8,8,1,1,4,6,1,2,2,5,33,-15
1,2,21.38,6,23,0.261,0,3,0,6,8,0.75,1,8,8,1,0,2,2,18,-13
1,2,21.63,11,34,0.324,1,5,0.2,12,17,0.706,1,10,8,1,0,0,3,35,10
1,2,21.35,9,20,0.45,2,7,0.286,2,4,0.5,0,9,12,0,2,4,4,22,-3
1,2,23.18,10,17,0.588,2,7,0.286,9,10,0.9,2,2,6,2,1,4,0,31,-7
1,2,15.3,12,29,0.414,2,5,0.4,3,3,1,1,4,7,1,0,1,0,29,-15
1,2,20.43,8,21,0.381,0,2,0,10,12,0.833,0,11,10,1,1,4,2,26,5
1,2,7.57,11,19,0.579,2,6,0.333,6,11,0.545,1,5,6,5,1,4,2,30,30
1,2,18.75,17,33,0.515,3,7,0.429,7,12,0.583,1,10,7,1,1,6,1,44,5
1,2,21.1,12,23,0.522,1,2,0.5,5,8,0.625,1,6,9,3,1,6,1,30,4
1,2,21.9,11,22,0.5,1,5,0.2,15,20,0.75,1,8,6,3,1,5,2,38,10
1,2,11.37,7,21,0.333,2,5,0.4,7,10,0.7,0,7,8,2,2,1,0,23,33
1,2,18.78,19,35,0.543,4,8,0.5,9,11,0.818,0,5,8,2,0,3,4,51,19
1,2,11.2,5,22,0.227,0,3,0,4,6,0.667,1,8,6,0,0,6,3,14,-9
1,2,17.58,7,20,0.35,2,6,0.333,8,15,0.533,2,9,9,0,0,2,5,24,-3
1,2,17.32,10,26,0.385,1,5,0.2,8,11,0.727,2,11,7,1,3,2,3,29,12
1,2,19.75,18,28,0.643,5,8,0.625,5,5,1,0,7,8,1,0,1,1,46,-5
1,2,16.1,11,22,0.5,2,3,0.667,4,9,0.444,0,2,9,0,0,5,2,28,5
1,2,22,14,31,0.452,0,7,0,8,11,0.727,0,7,7,0,1,1,0,36,-2
1,2,21.2,14,22,0.636,3,7,0.429,4,9,0.444,2,5,6,0,1,0,1,35,4
1,2,20.25,13,19,0.684,3,7,0.429,3,6,0.5,1,8,5,1,0,3,4,32,-10
1,2,21.7,12,29,0.414,2,8,0.25,6,7,0.857,2,9,11,5,1,4,1,32,8
1,2,20.55,11,22,0.5,2,5,0.4,6,7,0.857,1,6,7,4,1,5,2,30,5
1,2,16.3,12,21,0.571,1,5,0.2,6,9,0.667,1,9,8,2,0,4,3,31,-2
1,2,20.97,12,25,0.48,0,5,0,8,12,0.667,1,7,6,2,2,2,0,32,14
1,2,19.85,4,16,0.25,0,1,0,6,11,0.545,1,7,9,1,0,3,1,14,1
1,2,19.85,12,25,0.48,4,6,0.667,9,13,0.692,0,5,6,4,0,2,2,37,15
1,2,4.92,8,12,0.667,1,1,1,8,9,0.889,2,4,4,3,2,5,1,25,20
1,2,22.38,12,19,0.632,2,4,0.5,15,16,0.938,0,5,10,1,0,4,3,41,9
1,2,21.1,11,18,0.611,1,4,0.25,3,6,0.5,0,4,9,1,0,3,3,26,16
1,2,21.13,13,23,0.565,3,6,0.5,10,16,0.625,0,10,6,2,0,6,5,39,-4
1,2,18.8,19,29,0.655,5,9,0.556,9,10,0.9,0,7,7,2,0,3,5,52,-3
1,2,20.82,11,26,0.423,0,4,0,10,15,0.667,2,4,3,0,1,7,3,32,-4
1,2,20.32,10,23,0.435,1,5,0.2,9,12,0.75,2,4,6,2,3,5,2,30,3
1,2,20.68,8,25,0.32,3,5,0.6,11,14,0.786,0,5,6,1,1,1,3,30,-11
1,2,21.12,14,27,0.519,0,5,0,6,8,0.75,0,3,8,1,3,1,1,34,-2
1,2,1.93,7,20,0.35,0,3,0,14,17,0.824,0,7,9,1,1,6,1,28,6
1,2,20.07,13,29,0.448,6,11,0.545,6,6,1,2,3,2,4,0,2,2,38,-3
1,2,19.03,6,20,0.3,0,4,0,7,11,0.636,1,9,4,5,1,6,4,19,-18
1,2,16.98,13,20,0.65,1,3,0.333,9,11,0.818,0,5,4,2,2,1,4,36,14
1,2,22.85,14,24,0.583,0,2,0,8,10,0.8,2,9,10,1,1,5,1,36,8
1,2,9.93,6,17,0.353,0,3,0,4,6,0.667,1,5,4,2,0,4,2,16,25
1,2,18.43,15,23,0.652,2,3,0.667,5,5,1,1,9,4,0,2,3,1,37,17
1,2,0.9,9,20,0.45,1,4,0.25,7,11,0.636,0,5,3,0,1,2,2,26,7
1,2,1.67,5,11,0.455,0,1,0,6,6,1,1,5,2,3,1,3,5,16,24
1,2,11.63,10,18,0.556,0,2,0,11,11,1,1,4,1,0,1,4,1,31,25
1,2,12.47,9,17,0.529,0,2,0,9,12,0.75,0,3,6,1,2,1,3,27,0
1,2,16.85,14,29,0.483,4,9,0.444,4,5,0.8,0,2,6,2,0,2,2,36,-3
1,2,12.57,7,16,0.438,0,3,0,6,7,0.857,0,6,4,0,1,3,3,20,-19
1,2,9.38,9,16,0.563,6,7,0.857,7,8,0.875,1,2,4,2,0,3,3,31,22
1,2,0,10,23,0.435,2,8,0.25,5,10,0.5,2,12,14,0,1,2,1,27,9
1,2,22.1,13,27,0.481,2,3,0.667,4,5,0.8,1,7,6,5,0,3,3,32,13
1,2,21.2,12,35,0.343,2,7,0.286,11,14,0.786,3,8,6,0,1,1,0,37,-6
1,2,0,16,33,0.485,1,6,0.167,5,8,0.625,2,4,6,1,0,1,3,38,-8
1,2,17.52,7,25,0.28,4,13,0.308,9,14,0.643,1,17,7,2,2,4,3,27,1
1,2,0,12,23,0.522,1,6,0.167,8,10,0.8,1,6,6,5,1,2,4,33,8
1,2,22.58,15,26,0.577,7,13,0.538,3,3,1,1,9,10,2,1,3,2,40,13
1,2,0,12,30,0.4,2,6,0.333,11,11,1,4,9,7,5,0,5,1,37,-5
1,2,9.28,9,18,0.5,0,3,0,2,4,0.5,2,2,3,1,0,2,2,20,-15
1,2,15.83,9,19,0.474,3,6,0.5,3,6,0.5,2,7,4,2,2,6,2,24,-21
1,2,0,10,23,0.435,4,8,0.5,13,13,1,2,8,7,2,1,6,3,37,20
1,2,20.15,13,21,0.619,2,4,0.5,7,10,0.7,0,8,9,2,0,7,2,35,-15
1,2,5,10,28,0.357,1,4,0.25,5,11,0.455,4,2,7,4,2,3,5,26,-12
1,2,16.78,7,20,0.35,2,8,0.25,6,7,0.857,0,7,5,2,1,1,0,22,11
1,2,5,16,29,0.552,3,10,0.3,9,11,0.818,2,4,3,4,0,10,3,44,1
1,2,11.65,7,17,0.412,0,2,0,5,6,0.833,1,3,6,0,0,3,1,19,-24
1,2,17.78,7,22,0.318,1,4,0.25,4,7,0.571,0,4,8,1,0,2,1,19,-17
1,2,18.93,11,24,0.458,2,7,0.286,5,8,0.625,1,5,6,1,0,0,1,29,21
1,3,0,18,36,0.5,6,12,0.5,14,15,0.933,2,8,5,2,0,4,0,56,-7
1,2,22,3,20,0.15,0,4,0,10,12,0.833,0,8,8,4,0,4,0,16,-8
1,2,21.12,13,26,0.5,4,9,0.444,4,7,0.571,1,6,6,1,0,5,0,34,-14
1,2,10.18,11,15,0.733,2,5,0.4,12,16,0.75,2,7,2,0,1,1,1,36,22
1,2,18.85,12,23,0.522,1,5,0.2,10,11,0.909,2,3,5,1,0,4,1,35,12
1,2,16.62,9,22,0.409,2,6,0.333,3,4,0.75,0,7,8,1,1,1,3,23,18
1,2,16.23,9,19,0.474,0,1,0,5,7,0.714,0,4,5,2,0,1,1,23,-17
1,2,15.95,12,21,0.571,0,1,0,10,12,0.833,1,6,7,4,0,6,1,34,-10
1,2,16.85,11,20,0.55,5,7,0.714,5,8,0.625,0,5,5,0,0,4,2,32,-7
1,2,20.68,6,22,0.273,1,4,0.25,7,10,0.7,1,7,7,0,0,2,3,20,2
1,2,21.08,9,20,0.45,1,2,0.5,9,10,0.9,1,3,7,2,0,5,4,28,-10
1,2,16.48,9,25,0.36,0,1,0,3,4,0.75,3,4,5,2,1,2,0,21,-11
1,2,20.32,8,17,0.471,1,1,1,10,15,0.667,1,5,11,5,0,3,2,27,7
1,2,17.03,10,19,0.526,1,2,0.5,5,6,0.833,2,5,8,1,0,2,0,26,-1
1,2,13,11,20,0.55,2,2,1,4,5,0.8,0,5,6,3,0,3,0,28,27
1,2,21.7,8,20,0.4,0,0,0,9,10,0.9,2,6,9,3,1,3,3,25,9
1,2,19.08,12,29,0.414,1,6,0.167,10,12,0.833,2,4,6,1,0,4,2,35,-13
1,2,12.17,6,14,0.429,0,3,0,3,4,0.75,1,7,11,3,0,2,1,15,15
1,2,21.6,9,21,0.429,0,3,0,12,13,0.923,0,6,9,2,0,1,2,30,10
1,3,21.95,11,23,0.478,1,3,0.333,8,12,0.667,2,0,10,3,0,2,2,31,-8
1,3,19.33,10,20,0.5,0,3,0,8,13,0.615,2,3,7,0,1,3,2,28,-3
1,2,17.78,10,16,0.625,4,6,0.667,3,4,0.75,1,8,15,3,2,5,1,27,7
1,2,0,12,26,0.462,1,1,1,6,10,0.6,4,6,8,2,1,5,3,31,-9
1,2,19.25,13,24,0.542,0,1,0,2,2,1,1,11,10,1,1,3,1,28,19
1,2,12.62,9,19,0.474,0,1,0,0,1,0,1,7,6,1,0,3,0,18,-24
1,2,19.78,11,16,0.688,1,1,1,4,6,0.667,1,10,10,4,0,2,4,27,0
1,2,20.15,14,30,0.467,3,7,0.429,4,6,0.667,2,3,11,4,1,1,4,35,-7
1,2,17.3,9,20,0.45,0,1,0,9,14,0.643,1,7,5,5,0,3,2,27,11
1,2,20.33,12,26,0.462,1,4,0.25,3,4,0.75,3,10,9,1,1,4,1,28,-1
1,2,1.03,11,24,0.458,2,5,0.4,5,7,0.714,1,7,9,2,1,8,1,29,7
1,2,8.7,10,14,0.714,0,0,0,2,2,1,1,2,4,0,2,8,2,22,5
1,2,15.65,7,14,0.5,2,5,0.4,4,6,0.667,1,5,9,1,1,2,4,20,10
1,2,16.3,11,19,0.579,0,3,0,4,6,0.667,2,6,6,2,0,1,3,26,14
1,2,17.38,0,5,0,0,1,0,3,5,0.6,0,3,5,0,0,0,0,3,-10
1,2,22.33,13,25,0.52,3,5,0.6,11,14,0.786,1,8,7,1,0,1,2,40,8
1,2,20.67,7,16,0.438,0,1,0,8,9,0.889,1,8,14,4,1,5,2,22,8
1,3,18.63,7,18,0.389,1,1,1,8,10,0.8,1,8,9,1,0,4,2,23,-3
1,2,19.18,10,18,0.556,0,1,0,6,8,0.75,0,6,12,1,0,2,2,26,13
1,2,16.53,12,25,0.48,3,5,0.6,4,8,0.5,1,4,4,3,1,4,6,31,-1
1,2,21.07,4,21,0.19,0,2,0,3,5,0.6,1,8,7,4,1,3,2,11,-8
1,2,13.15,10,18,0.556,2,3,0.667,3,3,1,2,9,7,3,2,3,1,25,18
1,2,21.82,14,22,0.636,1,3,0.333,2,4,0.5,0,5,8,7,0,3,2,31,10
1,2,17.22,10,19,0.526,1,3,0.333,2,2,1,3,3,10,4,0,3,2,23,-18
1,2,13.3,5,15,0.333,0,2,0,9,12,0.75,0,2,6,1,1,4,2,19,-22
1,2,22.08,11,22,0.5,0,1,0,5,6,0.833,0,2,8,3,0,3,4,27,6
1,2,18.83,10,17,0.588,1,3,0.333,6,7,0.857,0,6,10,2,1,3,2,27,15
1,2,17.17,8,17,0.471,0,0,0,1,2,0.5,1,7,9,2,1,5,3,17,23
1,2,16.78,6,19,0.316,0,2,0,3,4,0.75,1,2,6,2,1,6,2,15,-17
1,2,18.32,9,19,0.474,0,2,0,4,5,0.8,1,6,5,6,1,3,2,22,-16
1,2,7.92,11,17,0.647,1,2,0.5,3,4,0.75,1,6,7,1,0,2,0,26,25
1,2,18.8,9,13,0.692,0,2,0,2,3,0.667,0,6,8,3,1,2,2,20,6
1,2,13.5,15,22,0.682,2,3,0.667,11,12,0.917,3,3,5,3,1,3,3,43,11
1,2,16.68,5,15,0.333,1,3,0.333,2,3,0.667,2,7,10,1,1,5,3,13,1
1,2,13.82,11,20,0.55,0,2,0,3,4,0.75,5,3,2,3,1,7,0,25,24
1,2,5.1,8,14,0.571,2,3,0.667,1,2,0.5,1,5,9,0,0,1,3,19,21
1,2,17.97,12,22,0.545,3,5,0.6,6,8,0.75,2,10,4,2,1,1,1,33,15
1,2,13.4,10,20,0.5,0,3,0,4,5,0.8,1,8,4,3,2,4,0,24,25
1,3,0.23,13,24,0.542,1,2,0.5,11,12,0.917,3,7,6,3,3,3,1,38,14
1,2,0,8,17,0.471,1,4,0.25,8,12,0.667,1,9,4,4,2,3,2,25,14
1,2,17.88,8,20,0.4,0,3,0,15,22,0.682,2,6,6,3,0,4,0,31,-12
1,2,18.33,9,22,0.409,2,3,0.667,1,1,1,3,3,8,1,0,1,0,21,-8
1,2,2.93,8,19,0.421,2,5,0.4,10,12,0.833,1,4,8,1,3,6,2,28,-10
1,3,11.08,8,17,0.471,0,3,0,1,1,1,0,1,5,3,0,5,1,17,-6
1,3,21.3,9,20,0.45,1,4,0.25,8,11,0.727,1,6,9,2,0,1,1,27,11
1,3,7.63,4,11,0.364,0,2,0,2,5,0.4,1,2,11,0,0,2,3,10,14
1,3,18.22,6,14,0.429,1,1,1,11,15,0.733,1,6,8,1,0,8,2,24,-16
1,3,12.58,4,11,0.364,0,0,0,6,7,0.857,0,3,5,3,0,2,4,14,-11
1,3,22,5,17,0.294,0,0,0,11,14,0.786,1,5,4,3,0,3,2,21,2
1,3,22.25,12,28,0.429,3,5,0.6,7,11,0.636,3,5,10,1,1,3,1,34,-3
1,3,12.63,9,19,0.474,0,0,0,2,2,1,0,7,7,5,0,5,3,20,-13
1,3,18.08,13,22,0.591,0,2,0,2,4,0.5,1,4,6,4,0,3,2,28,-10
1,3,7.67,9,20,0.45,0,1,0,0,0,0,0,2,4,0,1,2,0,18,-14
1,3,19.8,15,29,0.517,1,2,0.5,10,10,1,2,4,13,3,0,2,1,41,10
1,3,8.77,5,13,0.385,1,2,0.5,5,9,0.556,2,1,7,0,1,5,1,16,-24
1,3,16.97,8,21,0.381,2,5,0.4,7,9,0.778,1,1,6,3,1,5,0,25,-12
1,3,12.75,5,17,0.294,1,4,0.25,4,5,0.8,2,5,3,0,2,4,4,15,-21
1,3,10.27,4,14,0.286,0,2,0,6,10,0.6,0,0,7,2,1,2,3,14,-2
1,3,8.13,5,16,0.313,2,3,0.667,5,8,0.625,3,2,8,0,5,4,1,17,24
1,3,20.15,12,22,0.545,0,2,0,2,4,0.5,0,3,4,3,1,4,3,26,5
1,3,9.77,4,13,0.308,0,0,0,6,7,0.857,1,2,4,1,0,2,2,14,16
1,3,21.1,11,23,0.478,1,4,0.25,11,13,0.846,2,4,7,1,0,2,1,34,11
1,3,18.7,11,24,0.458,0,3,0,2,3,0.667,2,5,10,4,1,2,3,24,9
1,3,13.78,7,17,0.412,2,2,1,3,4,0.75,2,4,4,2,0,4,5,19,1
1,3,3.6,9,17,0.529,1,2,0.5,5,6,0.833,1,6,3,1,1,1,0,24,22
1,3,16.8,7,17,0.412,0,2,0,4,6,0.667,0,3,3,4,1,3,2,18,-4
1,3,1.22,11,19,0.579,1,1,1,7,8,0.875,1,10,3,3,1,5,1,30,7
1,3,14.63,5,18,0.278,0,2,0,1,3,0.333,2,5,5,2,1,2,1,11,-5
1,3,12.6,7,16,0.438,1,5,0.2,6,6,1,0,4,6,2,5,1,3,21,4
1,3,19.78,7,20,0.35,0,0,0,8,12,0.667,1,4,3,1,0,1,2,22,11
1,3,15.62,14,23,0.609,0,0,0,4,4,1,2,9,2,2,1,2,0,32,3
1,3,9.65,6,12,0.5,0,0,0,4,4,1,2,2,9,0,1,5,2,16,-15
1,3,5.53,2,13,0.154,0,1,0,5,5,1,1,1,5,1,0,5,0,9,-12
1,3,19.3,9,25,0.36,1,6,0.167,5,6,0.833,0,6,3,2,1,1,3,24,19
1,3,10.07,6,16,0.375,0,0,0,2,2,1,0,0,6,4,1,3,2,14,-24
1,3,20.58,6,18,0.333,1,3,0.333,1,4,0.25,1,8,5,0,0,3,2,14,-16
1,3,19.08,12,26,0.462,4,4,1,4,5,0.8,0,4,4,0,0,0,0,32,-2
1,3,14.18,5,19,0.263,0,1,0,2,2,1,1,3,6,2,0,1,2,12,-1
1,3,19.4,14,27,0.519,1,2,0.5,9,11,0.818,3,3,4,0,2,6,4,38,0
1,3,13.28,7,25,0.28,1,6,0.167,5,8,0.625,2,6,3,1,0,5,5,20,3
1,3,20.4,10,25,0.4,0,1,0,7,10,0.7,0,5,4,2,1,1,1,27,2
1,3,5.97,7,19,0.368,1,2,0.5,1,2,0.5,0,5,3,0,2,3,4,16,-10
1,3,20.42,12,28,0.429,2,4,0.5,3,5,0.6,1,6,2,2,1,4,2,29,8
1,3,19.42,8,21,0.381,2,5,0.4,11,13,0.846,2,4,6,3,0,2,0,29,-14
1,3,19.9,11,26,0.423,0,1,0,5,6,0.833,4,5,9,2,0,4,2,27,11
1,3,12.43,6,20,0.3,0,3,0,4,5,0.8,1,4,7,1,1,6,3,16,3
1,3,18.22,7,19,0.368,0,3,0,5,7,0.714,0,3,6,3,0,5,1,19,-30
1,3,14.23,10,23,0.435,0,3,0,1,2,0.5,0,2,5,0,0,2,3,21,-2
1,3,17.42,6,17,0.353,0,2,0,2,2,1,0,4,10,1,1,4,1,14,10
1,3,12.07,6,19,0.316,0,4,0,2,4,0.5,1,3,9,1,0,3,2,14,-14
1,3,14.12,9,20,0.45,0,4,0,4,6,0.667,2,8,4,0,0,4,2,22,-2
1,3,15.08,15,23,0.652,0,2,0,2,2,1,3,7,9,3,0,5,1,32,11
1,3,10.33,7,24,0.292,1,4,0.25,3,4,0.75,1,2,4,1,2,5,0,18,-12
1,3,23.1,13,28,0.464,4,10,0.4,4,5,0.8,1,1,6,2,1,8,0,34,-9
1,3,15.17,7,22,0.318,1,6,0.167,7,8,0.875,2,4,2,6,1,5,1,22,9
1,3,17.73,11,22,0.5,0,5,0,10,12,0.833,1,5,10,2,2,4,2,32,9
1,3,17.68,14,24,0.583,5,7,0.714,3,3,1,1,3,5,4,0,4,1,36,9
1,3,12,7,19,0.368,2,4,0.5,1,2,0.5,0,1,3,0,0,2,2,17,-9
