"TEAM_ABBREVIATION","START_POSITION","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","AST","STL","BLK","TO","PF","PTS","PLUS_MINUS"
1,3,19.67,10,16,0.625,0,3,0,7,8,0.875,1,3,6,3,3,6,1,27,-12
1,3,21.42,10,20,0.5,1,5,0.2,16,18,0.889,1,2,4,0,0,2,2,37,-2
1,3,18.77,8,21,0.381,1,3,0.333,6,8,0.75,1,2,9,1,1,4,3,23,9
1,3,13.05,7,16,0.438,0,0,0,4,4,1,0,5,3,1,0,2,2,18,-2
1,3,12.07,4,12,0.333,0,2,0,0,0,0,1,5,5,2,1,3,2,8,-5
1,3,10.08,2,13,0.154,0,3,0,0,0,0,4,2,8,2,0,5,2,4,3
1,3,8.52,6,19,0.316,2,3,0.667,5,7,0.714,3,3,5,2,0,2,4,19,-12
1,3,6.68,14,28,0.5,3,6,0.5,2,3,0.667,2,14,7,1,1,8,1,33,-10
1,3,12.45,2,8,0.25,0,2,0,2,3,0.667,0,2,7,0,0,4,3,6,-10
1,3,14.8,5,17,0.294,1,4,0.25,4,4,1,2,6,9,0,0,4,1,15,-13
1,3,18.3,3,16,0.188,0,1,0,9,10,0.9,2,4,4,2,1,3,1,15,-6
1,3,11.3,8,19,0.421,0,2,0,3,3,1,2,7,2,1,0,1,4,19,-5
1,3,15.15,10,18,0.556,2,4,0.5,6,8,0.75,2,5,8,2,1,4,2,28,-5
1,3,15.42,6,16,0.375,0,2,0,2,4,0.5,2,5,8,0,1,3,2,14,1
1,3,22.95,10,19,0.526,0,1,0,2,4,0.5,0,5,8,1,2,5,2,22,8
1,3,11.6,3,12,0.25,2,4,0.5,2,4,0.5,1,4,3,0,0,4,3,10,-1
1,3,18.67,6,15,0.4,2,5,0.4,4,6,0.667,1,2,7,2,1,4,3,18,-4
1,3,9.65,7,12,0.583,3,3,1,0,0,0,1,4,4,1,1,2,0,17,20
1,3,20.5,8,19,0.421,0,0,0,1,4,0.25,5,3,9,1,1,2,1,17,14
1,3,19.73,8,18,0.444,1,2,0.5,6,7,0.857,0,5,3,0,0,7,2,23,-7
1,3,17.1,3,11,0.273,0,2,0,1,1,1,2,9,7,2,3,2,1,7,-3
1,3,15.17,3,12,0.25,0,1,0,2,2,1,0,4,6,2,0,2,3,8,-21
1,3,16.35,8,17,0.471,1,5,0.2,4,7,0.571,2,10,8,1,0,7,1,21,-3
1,3,18.83,12,20,0.6,0,2,0,1,3,0.333,2,4,9,4,0,2,3,25,-9
2,2,20.15,9,19,0.474,0,3,0,8,9,0.889,4,7,13,1,2,6,2,26,20
2,2,20.35,10,20,0.5,1,4,0.25,5,8,0.625,3,6,12,2,0,3,2,26,8
2,2,19.83,11,23,0.478,1,4,0.25,6,8,0.75,5,9,3,0,0,4,1,29,8
2,2,18.32,10,22,0.455,0,2,0,12,12,1,2,6,5,1,0,2,4,32,6
2,2,21.83,11,24,0.458,1,3,0.333,7,9,0.778,1,8,4,4,0,4,1,30,-11
2,2,23.53,9,21,0.429,1,5,0.2,12,17,0.706,2,10,2,1,1,3,0,31,13
2,2,20.82,19,26,0.731,2,4,0.5,5,9,0.556,2,13,5,0,0,4,3,45,22
2,2,21.33,11,25,0.44,2,6,0.333,6,8,0.75,3,10,2,2,1,3,1,30,0
2,2,0.1,12,25,0.48,1,3,0.333,4,8,0.5,1,5,3,1,1,7,6,29,1
2,2,19.3,16,26,0.615,1,4,0.25,1,5,0.2,0,8,5,2,2,3,4,34,-6
2,2,23.65,7,20,0.35,2,6,0.333,18,24,0.75,4,6,7,1,1,1,2,34,10
2,2,19.88,13,22,0.591,0,3,0,6,9,0.667,1,12,3,1,3,3,2,32,17
2,2,20.77,12,23,0.522,0,3,0,4,5,0.8,1,5,7,3,0,1,1,28,16
2,2,14.15,12,19,0.632,2,4,0.5,4,4,1,3,7,8,1,1,4,1,30,28
2,2,19.9,14,27,0.519,0,0,0,12,16,0.75,6,12,9,2,2,5,1,40,4
2,2,16.1,10,22,0.455,1,4,0.25,1,3,0.333,1,6,3,2,0,4,1,22,-9
2,2,18.82,10,22,0.455,0,4,0,8,13,0.615,4,5,5,6,0,2,0,28,-7
2,2,19.25,12,26,0.462,0,3,0,8,10,0.8,6,9,5,2,1,1,1,32,12
2,2,15.63,7,16,0.438,2,6,0.333,13,15,0.867,1,7,7,2,1,4,2,29,6
2,2,17.45,9,21,0.429,2,5,0.4,7,8,0.875,0,4,4,1,0,5,4,27,-7
2,2,11.83,9,21,0.429,2,5,0.4,12,13,0.923,2,6,5,2,0,8,5,32,23
2,2,16.58,8,18,0.444,0,3,0,3,7,0.429,1,6,9,2,0,2,1,19,10
2,2,7.68,10,14,0.714,1,1,1,11,14,0.786,1,3,3,4,0,2,2,32,35
2,2,11.87,11,21,0.524,1,3,0.333,9,10,0.9,1,7,5,1,2,5,1,32,12
2,2,11.33,8,18,0.444,1,2,0.5,10,12,0.833,0,11,6,0,1,1,3,27,11
2,2,6.2,12,15,0.8,1,1,1,3,4,0.75,0,5,4,2,0,5,0,28,20
2,2,11.2,11,19,0.579,1,2,0.5,14,15,0.933,1,5,7,2,1,4,2,37,-4
2,2,16.25,11,24,0.458,1,6,0.167,6,9,0.667,2,8,3,2,0,6,4,29,18
2,2,4.73,7,16,0.438,0,1,0,5,7,0.714,1,8,5,2,1,2,1,19,18
2,2,23.3,11,24,0.458,3,6,0.5,5,7,0.714,1,5,5,1,1,4,1,30,-1
2,2,16.85,11,23,0.478,1,3,0.333,13,14,0.929,5,2,7,1,1,2,3,36,-6
2,2,8.25,12,22,0.545,1,3,0.333,1,5,0.2,3,1,2,0,1,1,1,26,10
2,2,13.63,8,19,0.421,2,6,0.333,3,4,0.75,2,4,6,2,0,3,0,21,-6
2,2,17.5,10,20,0.5,3,7,0.429,11,13,0.846,1,6,10,4,1,2,2,34,20
2,3,14.07,15,25,0.6,1,2,0.5,10,13,0.769,3,3,4,3,1,4,0,41,12
2,2,10.62,11,20,0.55,0,0,0,1,2,0.5,2,2,0,0,1,2,1,23,-30
2,2,14.52,11,18,0.611,0,2,0,4,6,0.667,1,3,9,1,0,3,0,26,9
2,2,12.22,8,16,0.5,0,2,0,3,3,1,3,6,5,2,0,3,3,19,9
2,2,16.82,9,21,0.429,2,4,0.5,4,6,0.667,2,7,2,1,0,6,1,24,-14
2,2,15.6,8,18,0.444,0,3,0,1,1,1,0,3,7,2,0,4,2,17,-10
2,2,13.43,6,15,0.4,0,3,0,5,5,1,0,6,10,4,1,5,0,17,8
2,2,13.9,8,18,0.444,0,3,0,4,6,0.667,1,7,6,2,2,3,2,20,15
2,2,14.97,4,14,0.286,0,1,0,6,8,0.75,0,12,7,5,0,4,4,14,13
2,2,14.25,12,20,0.6,0,2,0,5,8,0.625,2,5,8,2,2,1,0,29,10
2,2,15.63,14,25,0.56,2,3,0.667,5,5,1,1,4,4,4,0,2,2,35,5
2,2,18.42,7,20,0.35,2,4,0.5,3,3,1,3,8,8,1,1,6,0,19,0
2,2,23.1,8,19,0.421,2,3,0.667,9,15,0.6,1,7,4,4,1,4,1,27,3
2,2,17.67,12,20,0.6,0,3,0,7,10,0.7,4,7,2,1,2,2,1,31,7
2,2,5.6,9,11,0.818,1,1,1,2,2,1,1,8,6,0,0,5,0,21,20
2,2,19.03,12,26,0.462,0,4,0,1,3,0.333,7,6,7,3,2,3,1,25,-13
2,2,20.4,16,24,0.667,1,4,0.25,2,3,0.667,1,9,6,0,3,0,2,35,7
2,2,17.03,13,22,0.591,2,2,1,10,12,0.833,2,9,6,5,1,0,1,38,8
2,2,16.68,7,16,0.438,0,0,0,6,6,1,1,8,8,5,2,4,3,20,12
2,2,9.22,7,11,0.636,2,2,1,2,2,1,0,4,8,0,2,3,1,18,7
2,2,12.63,9,14,0.643,1,2,0.5,6,7,0.857,1,10,8,2,0,2,2,25,23
2,2,6.13,11,19,0.579,3,5,0.6,3,3,1,2,3,5,1,1,2,2,28,27
2,2,9.4,7,15,0.467,2,5,0.4,7,8,0.875,2,7,7,4,0,2,2,23,27
2,2,8.9,16,21,0.762,0,0,0,3,3,1,3,5,3,1,0,2,3,35,14
2,2,6.43,6,15,0.4,1,3,0.333,10,12,0.833,3,10,6,1,0,2,1,23,26
2,2,9.28,6,14,0.429,0,2,0,6,7,0.857,0,2,9,0,2,1,1,18,14
2,2,15.25,5,15,0.333,0,2,0,7,10,0.7,0,6,10,3,0,3,0,17,-1
2,2,14.67,9,16,0.563,0,1,0,6,7,0.857,1,4,6,2,0,6,1,24,5
2,2,14.48,10,17,0.588,0,1,0,10,12,0.833,0,9,2,1,0,5,1,30,11
2,2,13.22,8,16,0.5,0,1,0,3,6,0.5,1,11,8,0,2,2,2,19,19
2,2,16.28,14,24,0.583,4,7,0.571,8,10,0.8,0,8,5,2,0,7,1,40,-6
2,2,5.73,8,12,0.667,1,2,0.5,5,7,0.714,4,7,8,1,0,4,1,22,29
2,2,16.97,12,23,0.522,1,1,1,10,15,0.667,1,10,5,0,1,6,2,35,3
2,2,16.28,11,18,0.611,0,2,0,9,10,0.9,1,7,7,0,0,4,2,31,4
2,2,17.65,9,20,0.45,1,3,0.333,13,14,0.929,1,5,7,2,0,4,3,32,6
2,2,13.8,8,21,0.381,1,4,0.25,1,4,0.25,1,4,5,2,0,5,1,18,9
2,2,13.37,8,18,0.444,0,1,0,12,13,0.923,4,9,5,1,0,3,2,28,-4
2,2,11.78,12,17,0.706,0,0,0,4,4,1,0,9,5,4,3,4,1,28,9
2,2,13.22,12,27,0.444,2,3,0.667,5,7,0.714,3,5,8,4,3,3,4,31,0
2,2,10.88,12,21,0.571,4,6,0.667,5,9,0.556,1,4,10,0,0,4,0,33,19
2,2,13.18,13,20,0.65,3,5,0.6,6,11,0.545,1,4,6,2,1,4,0,35,-16
2,2,17.88,7,19,0.368,0,1,0,9,17,0.529,2,11,7,2,0,6,5,23,-9
2,2,18.55,10,19,0.526,0,2,0,6,8,0.75,1,10,7,2,0,5,1,26,-5
2,2,13.38,11,17,0.647,0,1,0,10,12,0.833,0,7,9,2,1,8,2,32,7
2,2,13.68,12,21,0.571,0,0,0,9,11,0.818,2,6,13,2,0,2,2,33,31
2,2,14.55,11,18,0.611,0,0,0,6,9,0.667,2,5,6,0,0,4,1,28,-1
2,2,4.03,6,10,0.6,0,0,0,4,6,0.667,0,9,5,1,0,2,2,16,24
2,2,13.22,16,26,0.615,0,1,0,2,4,0.5,1,7,10,4,1,4,2,34,14
2,2,14.82,13,23,0.565,0,0,0,9,9,1,0,6,7,3,2,2,0,35,5
2,2,12,9,14,0.643,0,0,0,8,9,0.889,1,5,5,2,1,3,3,26,-7
2,2,12.27,11,19,0.579,0,0,0,15,19,0.789,3,7,6,2,2,3,3,37,27
2,2,16.35,9,15,0.6,2,5,0.4,1,4,0.25,1,3,6,1,1,6,2,21,-24
2,2,21.63,8,19,0.421,0,4,0,1,2,0.5,1,9,10,0,1,4,3,17,-11
2,2,21.72,3,11,0.273,0,3,0,2,4,0.5,3,6,7,2,0,4,4,8,-6
2,2,21.25,6,14,0.429,1,4,0.25,4,4,1,0,3,9,2,0,4,3,17,1
2,2,15.62,8,15,0.533,2,7,0.286,2,4,0.5,1,7,4,4,1,5,4,20,-5
2,2,21.25,9,16,0.563,4,5,0.8,2,2,1,0,9,5,1,0,1,4,24,9
2,2,21.77,8,19,0.421,3,6,0.5,9,11,0.818,0,11,6,3,2,4,2,28,8
2,2,1.38,11,26,0.423,0,1,0,13,13,1,2,4,6,2,2,5,4,35,-1
2,2,19.92,6,13,0.462,1,2,0.5,9,9,1,1,5,10,2,2,0,4,22,16
2,2,21.65,12,21,0.571,2,6,0.333,3,7,0.429,3,7,5,3,0,5,3,29,8
2,2,17.2,5,15,0.333,1,3,0.333,4,4,1,1,5,6,2,3,4,2,15,-14
2,2,21.72,11,20,0.55,5,7,0.714,6,9,0.667,2,5,4,1,1,5,1,33,14
2,2,2.28,12,28,0.429,2,6,0.333,9,9,1,3,11,3,3,0,5,3,35,7
2,2,18.8,6,16,0.375,0,3,0,3,7,0.429,2,5,4,2,5,4,3,15,-21
2,2,20.05,14,25,0.56,2,4,0.5,5,8,0.625,2,5,2,1,1,0,3,35,10
2,2,15.9,8,19,0.421,1,3,0.333,5,9,0.556,1,5,5,2,2,3,2,22,1
2,2,17.67,5,13,0.385,2,5,0.4,4,5,0.8,3,7,8,1,0,3,2,16,5
2,2,19.55,11,20,0.55,0,4,0,9,11,0.818,2,5,6,1,1,1,2,31,-4
2,2,20.27,8,15,0.533,1,4,0.25,7,10,0.7,1,14,6,1,0,1,1,24,8
2,2,14.92,10,19,0.526,1,1,1,8,10,0.8,1,6,6,0,0,0,1,29,24
2,2,18.72,4,14,0.286,0,2,0,13,14,0.929,4,10,5,1,3,2,3,21,4
2,2,18.65,10,21,0.476,2,4,0.5,12,14,0.857,1,9,7,3,0,7,1,34,7
2,2,13.18,11,19,0.579,0,2,0,5,9,0.556,0,5,7,4,1,4,1,27,24
2,2,13.38,9,16,0.563,0,1,0,5,6,0.833,1,6,9,2,1,1,2,23,12
2,2,15.42,10,22,0.455,3,7,0.429,6,8,0.75,1,1,8,2,2,4,2,29,-10
2,2,14.92,13,18,0.722,0,2,0,5,8,0.625,2,9,7,3,0,7,2,31,13
2,2,18.88,11,20,0.55,0,1,0,5,7,0.714,2,4,10,3,1,3,2,27,15
2,2,19.82,12,16,0.75,1,3,0.333,10,13,0.769,1,7,8,5,0,5,3,35,20
2,2,19.28,10,21,0.476,1,5,0.2,6,10,0.6,0,10,12,0,0,3,3,27,-9
2,2,16.45,13,21,0.619,0,1,0,7,9,0.778,1,9,7,0,0,2,1,33,5
2,2,17.02,11,17,0.647,1,4,0.25,9,9,1,2,8,2,3,1,4,3,32,17
2,2,18.08,8,16,0.5,0,3,0,3,4,0.75,3,5,7,0,0,3,3,19,6
2,2,16.67,15,25,0.6,1,4,0.25,2,2,1,0,6,2,2,0,5,3,33,16
2,2,6.9,16,21,0.762,5,7,0.714,6,7,0.857,0,2,3,0,0,4,2,43,23
2,2,15.5,8,21,0.381,0,3,0,3,3,1,0,8,3,1,1,1,0,19,-6
2,2,17.52,8,19,0.421,0,1,0,5,5,1,0,6,8,0,2,2,3,21,22
2,2,7.92,10,16,0.625,2,4,0.5,5,6,0.833,1,4,5,1,2,3,1,27,17
2,2,18.27,7,17,0.412,0,3,0,5,7,0.714,1,7,9,1,0,1,1,19,8
2,2,21.53,14,20,0.7,2,4,0.5,1,4,0.25,1,10,8,1,0,4,3,31,-2
2,2,17.83,10,18,0.556,1,2,0.5,5,6,0.833,3,5,6,2,0,2,2,26,-4
2,2,12.13,11,19,0.579,1,3,0.333,3,7,0.429,3,5,7,1,0,4,2,26,-16
2,2,15.93,11,16,0.688,0,2,0,7,7,1,2,4,4,0,2,2,2,29,0
2,2,15.13,10,20,0.5,1,5,0.2,6,8,0.75,0,7,5,3,1,5,2,27,-3
2,2,18.77,5,11,0.455,0,1,0,15,19,0.789,1,8,7,1,3,1,2,25,-4
2,2,17.43,12,21,0.571,0,4,0,5,6,0.833,0,10,5,2,1,2,1,29,3
2,2,6.4,14,26,0.538,3,6,0.5,0,3,0,2,6,3,0,0,3,4,31,18
2,2,13.63,8,18,0.444,0,2,0,7,10,0.7,3,10,8,0,0,5,1,23,6
2,2,16.92,11,20,0.55,1,3,0.333,4,6,0.667,1,5,5,2,2,5,1,27,9
2,2,19.47,10,21,0.476,0,2,0,2,3,0.667,1,6,7,1,0,4,2,22,1
2,2,10.72,7,17,0.412,0,2,0,2,3,0.667,0,8,10,4,0,3,0,16,15
2,2,17.73,15,23,0.652,2,5,0.4,9,13,0.692,3,10,8,3,1,4,1,41,18
2,2,11.62,6,15,0.4,0,2,0,0,2,0,1,5,4,4,0,6,2,12,14
2,2,12.65,7,13,0.538,0,3,0,5,6,0.833,1,7,9,0,0,3,3,19,10
2,2,18.65,17,25,0.68,3,5,0.6,14,17,0.824,2,9,8,1,1,3,2,51,2
2,2,7.37,7,14,0.5,0,0,0,10,11,0.909,1,3,8,0,2,2,1,24,20
2,2,16.22,7,14,0.5,2,5,0.4,7,11,0.636,0,4,13,4,3,4,3,23,6
2,2,20.32,15,25,0.6,2,4,0.5,7,10,0.7,0,8,9,1,2,3,1,39,4
2,2,18.53,7,24,0.292,0,2,0,10,12,0.833,2,9,5,2,2,4,3,24,5
2,2,14,14,29,0.483,1,3,0.333,9,14,0.643,1,10,6,2,1,1,2,38,13
2,2,20.28,11,30,0.367,2,10,0.2,10,11,0.909,2,8,7,2,0,6,3,34,-5
2,2,15.73,11,24,0.458,3,6,0.5,2,5,0.4,2,6,6,0,0,3,1,27,-3
2,2,22.18,17,26,0.654,3,5,0.6,7,10,0.7,3,10,6,2,0,6,4,44,5
2,2,21.27,8,23,0.348,1,4,0.25,9,11,0.818,1,9,5,6,1,5,2,26,7
2,2,12.58,8,15,0.533,0,0,0,9,11,0.818,1,5,9,0,2,2,2,25,10
2,2,12.57,15,26,0.577,2,4,0.5,6,6,1,0,9,5,1,0,3,3,38,20
2,2,17.52,7,15,0.467,0,3,0,11,17,0.647,2,5,10,1,1,3,1,25,6
2,2,15.15,8,15,0.533,0,4,0,4,4,1,0,6,9,1,0,3,3,20,16
2,2,16.42,8,17,0.471,1,2,0.5,1,3,0.333,0,10,8,0,0,3,3,18,16
2,2,14.18,8,14,0.571,5,6,0.833,6,6,1,1,10,10,4,0,1,2,27,15
2,2,13.38,13,22,0.591,2,5,0.4,8,8,1,1,5,4,3,0,5,5,36,4
2,2,12.08,6,17,0.353,2,4,0.5,5,7,0.714,3,7,7,0,0,5,4,19,-20
2,2,16.52,9,19,0.474,3,7,0.429,11,12,0.917,1,6,6,1,0,4,3,32,6
2,2,14.22,14,23,0.609,3,6,0.5,1,3,0.333,1,10,10,1,0,5,1,32,31
2,2,14.52,5,15,0.333,0,4,0,11,18,0.611,2,11,5,1,0,4,1,21,0
2,2,16.3,6,16,0.375,0,3,0,8,10,0.8,1,3,7,0,0,5,2,20,11
2,2,11.18,10,19,0.526,2,3,0.667,3,5,0.6,1,9,3,2,0,3,1,25,15
2,2,6.72,10,18,0.556,3,4,0.75,2,3,0.667,0,7,9,1,1,4,1,25,22
2,2,15.43,12,20,0.6,3,5,0.6,6,7,0.857,1,6,9,0,0,2,4,33,0
2,2,14.68,7,16,0.438,1,3,0.333,2,4,0.5,0,6,6,1,1,1,5,17,17
2,2,13.32,5,11,0.455,1,1,1,11,13,0.846,0,7,4,1,1,2,1,22,7
2,2,6.03,15,25,0.6,2,7,0.286,6,9,0.667,0,5,8,1,1,0,1,38,26
2,2,7.23,8,15,0.533,1,1,1,1,2,0.5,2,4,3,1,0,4,0,18,17
2,2,14.18,10,18,0.556,1,1,1,9,11,0.818,1,5,5,1,1,7,3,30,3
2,2,12.07,5,19,0.263,0,4,0,13,15,0.867,2,6,4,1,0,5,3,23,-14
2,2,16.57,5,15,0.333,1,5,0.2,9,11,0.818,1,7,6,2,1,2,1,20,11
2,2,16.73,9,18,0.5,1,3,0.333,6,8,0.75,1,5,4,1,0,3,3,25,-15
2,2,17.57,6,14,0.429,2,8,0.25,11,15,0.733,0,5,6,1,0,6,3,25,-1
2,2,18.1,11,23,0.478,2,4,0.5,5,6,0.833,0,3,11,1,0,4,2,29,-1
2,2,15.48,12,25,0.48,2,5,0.4,6,7,0.857,0,2,5,2,0,4,1,32,4
2,2,23.05,9,15,0.6,0,2,0,2,3,0.667,3,5,9,3,0,3,5,20,24
2,2,15.33,8,21,0.381,0,1,0,7,11,0.636,1,1,11,2,0,3,0,23,11
2,2,20.47,9,21,0.429,0,5,0,17,22,0.773,0,10,9,3,0,4,3,35,0
2,2,22.73,5,18,0.278,0,1,0,10,11,0.909,2,9,14,1,3,2,3,20,4
2,2,9.58,9,16,0.563,2,4,0.5,3,5,0.6,0,3,9,2,0,4,1,23,11
2,2,17.2,6,16,0.375,1,2,0.5,7,8,0.875,0,7,10,3,1,3,0,20,-6
2,2,8.43,7,12,0.583,0,2,0,6,8,0.75,0,0,12,2,1,1,0,20,32
2,2,4.95,5,12,0.417,0,4,0,10,12,0.833,0,7,7,2,0,5,3,20,18
2,2,6.03,6,13,0.462,2,3,0.667,1,2,0.5,0,6,7,0,0,3,4,15,13
2,2,13.55,5,12,0.417,0,2,0,6,6,1,0,6,7,2,1,9,1,16,6
2,2,18.65,10,21,0.476,3,6,0.5,8,12,0.667,0,4,3,1,2,8,1,31,1
1,2,22.2,8,21,0.381,2,4,0.5,9,12,0.75,3,16,10,3,1,9,2,27,-5
1,2,17.67,3,14,0.214,0,4,0,9,12,0.75,1,5,7,1,0,3,3,15,-22
1,2,19.23,7,18,0.389,0,5,0,8,11,0.727,1,8,8,2,1,7,4,22,-10
1,2,15.27,14,22,0.636,2,3,0.667,8,9,0.889,2,6,7,1,2,1,1,38,30
1,2,17.15,7,15,0.467,0,4,0,10,15,0.667,0,7,4,3,2,5,1,24,-16
1,2,19.2,12,24,0.5,3,6,0.5,8,11,0.727,2,5,7,3,2,2,1,35,7
1,2,19.22,5,12,0.417,1,2,0.5,8,14,0.571,3,7,9,0,2,3,1,19,1
1,2,12.4,11,17,0.647,6,9,0.667,9,10,0.9,0,12,11,2,1,2,3,37,29
1,2,20.27,14,26,0.538,4,8,0.5,7,13,0.538,2,8,8,2,3,5,3,39,5
1,2,17.08,16,23,0.696,2,4,0.5,6,6,1,1,7,8,1,2,2,2,40,6
1,2,16.23,9,19,0.474,0,1,0,6,7,0.857,0,6,5,1,4,3,2,24,19
1,2,11.57,5,13,0.385,0,2,0,9,10,0.9,0,6,13,0,1,4,1,19,19
1,2,20.53,14,31,0.452,0,9,0,14,22,0.636,1,6,9,1,1,3,0,42,-1
1,2,14.37,11,20,0.55,1,3,0.333,4,7,0.571,0,13,6,2,0,2,1,27,11
1,2,15.08,7,17,0.412,0,1,0,9,13,0.692,1,8,7,1,1,4,2,23,10
1,2,15.08,13,22,0.591,3,6,0.5,5,6,0.833,1,6,8,3,0,3,2,34,8
1,2,15.3,11,21,0.524,1,6,0.167,4,7,0.571,0,5,10,2,0,5,2,27,-5
1,2,16.75,15,22,0.682,1,5,0.2,7,8,0.875,2,4,9,1,0,3,2,38,9
1,2,6.8,5,9,0.556,2,3,0.667,3,3,1,0,3,7,0,1,0,0,15,17
1,2,13.52,9,21,0.429,0,3,0,11,12,0.917,1,10,7,2,2,5,1,29,5
1,2,14.72,11,24,0.458,2,4,0.5,8,10,0.8,1,8,9,3,2,6,2,32,14
1,2,19.12,10,22,0.455,1,3,0.333,8,11,0.727,2,10,12,1,1,4,0,29,13
1,2,14.87,9,21,0.429,1,3,0.333,11,16,0.688,3,5,7,2,3,2,2,30,3
1,2,18.1,7,18,0.389,3,10,0.3,6,12,0.5,0,6,10,1,3,1,2,23,2
1,2,17.87,16,27,0.593,3,7,0.429,5,6,0.833,2,11,6,3,2,4,1,40,12
1,2,16.68,10,18,0.556,0,4,0,6,7,0.857,2,5,14,3,1,3,1,26,18
1,2,7.23,9,17,0.529,1,4,0.25,3,5,0.6,0,7,7,2,2,3,0,22,39
1,2,20.4,10,17,0.588,1,4,0.25,15,16,0.938,0,6,9,2,0,1,2,36,8
1,2,11.95,11,23,0.478,3,6,0.5,11,15,0.733,1,6,9,0,0,2,2,36,9
1,2,20.12,7,16,0.438,2,6,0.333,4,4,1,1,4,13,2,0,0,0,20,17
1,2,15.38,12,25,0.48,1,6,0.167,8,12,0.667,0,9,6,2,1,5,0,33,-9
1,2,11.5,6,14,0.429,2,6,0.333,8,10,0.8,1,2,9,4,0,2,2,22,-2
1,2,23,15,33,0.455,1,9,0.111,12,17,0.706,1,12,15,2,4,3,1,43,-5
